1s: 2, -3.1481113984980415808e+03
2s: 2, -5.4384350406671387645e+02
3s: 2, -1.3942482391335886405e+02
4s: 2, -3.9012712010230657711e+01
5s: 2, -1.2171766256869988254e+01
2p: 6, -5.2534676023367069320e+02
3p: 6, -1.3038880912691499248e+02
4p: 6, -3.4962569896993812790e+01
5p: 6, -1.0579070484077462311e+01
3d: 10, -1.1330907772326854399e+02
4d: 10, -2.7420616425223940382e+01
5d: 10, -7.7782633786820944977e+00
4f: 14, -1.7141258372311106939e+01
5f: 6, -4.4664774714198145489e+00
-2.2533904697016700084e+04
