0.0000000000000000000e+00,3.4874235489665674770e+00,6.8034786853654671823e-01
3.4482758620689654694e-02,3.2903616901426722130e+00,4.3851678670516391900e-01
6.8965517241379309388e-02,3.1838267767771992744e+00,2.7353072141087836355e-01
1.0344827586206896408e-01,3.1133158887598368914e+00,1.6643609050389948645e-01
1.3793103448275861878e-01,3.0733857052600690452e+00,1.1306844043419994605e-01
1.7241379310344828735e-01,3.0439683519097431308e+00,7.1384133001980515365e-02
2.0689655172413795592e-01,3.0281564447000279827e+00,3.7980623714965210114e-02
2.4137931034482762449e-01,3.0178527789946127946e+00,9.0538512370273802748e-03
2.7586206896551729306e-01,3.0083293401425845737e+00,0.0000000000000000000e+00
3.1034482758620696163e-01,3.0031191486075576869e+00,0.0000000000000000000e+00
3.4482758620689663021e-01,3.0011328746482348606e+00,0.0000000000000000000e+00
3.7931034482758629878e-01,3.0003736266894822649e+00,0.0000000000000000000e+00
4.1379310344827596735e-01,3.0008120239507274363e+00,0.0000000000000000000e+00
4.4827586206896563592e-01,3.0017811044639701734e+00,0.0000000000000000000e+00
4.8275862068965530449e-01,3.0035990791160784852e+00,0.0000000000000000000e+00
5.1724137931034497306e-01,3.0062590406324667391e+00,0.0000000000000000000e+00
5.5172413793103458612e-01,3.0089847463503143210e+00,0.0000000000000000000e+00
5.8620689655172419918e-01,3.0121740462318906673e+00,0.0000000000000000000e+00
6.2068965517241381225e-01,3.0154818668237806101e+00,0.0000000000000000000e+00
6.5517241379310342531e-01,3.0191849688818503950e+00,0.0000000000000000000e+00
6.8965517241379303837e-01,3.0220044540826065393e+00,0.0000000000000000000e+00
7.2413793103448265143e-01,3.0257675302273843165e+00,0.0000000000000000000e+00
7.5862068965517226449e-01,3.0300471504864936456e+00,1.5456030825826171712e-03
7.9310344827586187755e-01,3.0344639728490596653e+00,3.8323549476065553454e-02
8.2758620689655149061e-01,3.0362185931571206154e+00,6.7727189682004543259e-02
8.6206896551724110367e-01,3.0394121318876652360e+00,9.0930834520896522410e-02
8.9655172413793071673e-01,3.0444264060758357004e+00,1.1226345502136184096e-01
9.3103448275862032979e-01,3.0467672493665287625e+00,1.3341778575420729092e-01
9.6551724137930994285e-01,3.0506630411480690768e+00,1.5324046100455612773e-01
9.9999999999999955591e-01,3.0538879038951356470e+00,1.7318487231857174202e-01
