-1.0000000000000000000e+00,4.7572942557493457794e+09
-9.9899949974987489743e-01,4.7017593814106206894e+09
-9.9799899949974990587e-01,4.6468368776117200851e+09
-9.9699849924962480330e-01,4.5925203858072986603e+09
-9.9599799899949970072e-01,4.5388036094084625244e+09
-9.9499749874937470917e-01,4.4856803132184295654e+09
-9.9399699849924960660e-01,4.4331443228730239868e+09
-9.9299649824912461504e-01,4.3811895242859935760e+09
-9.9199599799899951247e-01,4.3298098630988550186e+09
-9.9099549774887440989e-01,4.2789993441356263161e+09
-9.8999499749874941834e-01,4.2287520308620114326e+09
-9.8899449724862431577e-01,4.1790620448492846489e+09
-9.8799399699849921319e-01,4.1299235652426929474e+09
-9.8699349674837422164e-01,4.0813308282344369888e+09
-9.8599299649824911906e-01,4.0332781265410423279e+09
-9.8499249624812401649e-01,3.9857598088852930069e+09
-9.8399199599799902494e-01,3.9387702794825162888e+09
-9.8299149574787392236e-01,3.8923039975312910080e+09
-9.8199099549774881979e-01,3.8463554767084560394e+09
-9.8099049524762382823e-01,3.8009192846684880257e+09
-9.7998999499749872566e-01,3.7559900425471501350e+09
-9.7898949474737373411e-01,3.7115624244693226814e+09
-9.7798899449724863153e-01,3.6676311570611643791e+09
-9.7698849424712352896e-01,3.6241910189663295746e+09
-9.7598799399699853740e-01,3.5812368403664526939e+09
-9.7498749374687343483e-01,3.5387635025056352615e+09
-9.7398699349674833226e-01,3.4967659372190713882e+09
-9.7298649324662334070e-01,3.4552391264657602310e+09
-9.7198599299649823813e-01,3.4141781018651237488e+09
-9.7098549274637313555e-01,3.3735779442377405167e+09
-9.6998499249624814400e-01,3.3334337831499261856e+09
-9.6898449224612304143e-01,3.2937407964622859955e+09
-9.6798399199599804987e-01,3.2544942098821730614e+09
-9.6698349174587294730e-01,3.2156892965199389458e+09
-9.6598299149574784472e-01,3.1773213764490981102e+09
-9.6498249124562285317e-01,3.1393858162702512741e+09
-9.6398199099549775060e-01,3.1018780286787066460e+09
-9.6298149074537264802e-01,3.0647934720359997749e+09
-9.6198099049524765647e-01,3.0281276499449553490e+09
-9.6098049024512255389e-01,2.9918761108285298347e+09
-9.5997998999499745132e-01,2.9560344475122690201e+09
-9.5897948974487245977e-01,2.9205982968103799820e+09
-9.5797898949474735719e-01,2.8855633391153955460e+09
-9.5697848924462236564e-01,2.8509252979914174080e+09
-9.5597798899449726306e-01,2.8166799397708678246e+09
-9.5497748874437216049e-01,2.7828230731547694206e+09
-9.5397698849424716894e-01,2.7493505488164753914e+09
-9.5297648824412206636e-01,2.7162582590088500977e+09
-9.5197598799399696379e-01,2.6835421371749072075e+09
-9.5097548774387197223e-01,2.6511981575618133545e+09
-9.4997498749374686966e-01,2.6192223348382210732e+09
-9.4897448724362176709e-01,2.5876107237150068283e+09
-9.4797398699349677553e-01,2.5563594185693001747e+09
-9.4697348674337167296e-01,2.5254645530717415810e+09
-9.4597298649324668141e-01,2.4949222998171010017e+09
-9.4497248624312157883e-01,2.4647288699580273628e+09
-9.4397198599299647626e-01,2.4348805128420596123e+09
-9.4297148574287148470e-01,2.4053735156518168449e+09
-9.4197098549274638213e-01,2.3762042030483160019e+09
-9.4097048524262127955e-01,2.3473689368174276352e+09
-9.3996998499249628800e-01,2.3188641155194625854e+09
-9.3896948474237118543e-01,2.2906861741417746544e+09
-9.3796898449224608285e-01,2.2628315837544789314e+09
-9.3696848424212109130e-01,2.2352968511691904068e+09
-9.3596798399199598872e-01,2.2080785186006736755e+09
-9.3496748374187088615e-01,2.1811731633316369057e+09
-9.3396698349174589460e-01,2.1545773973803315163e+09
-9.3296648324162079202e-01,2.1282878671711325645e+09
-9.3196598299149580047e-01,2.1023012532080698013e+09
-9.3096548274137069789e-01,2.0766142697511734962e+09
-9.2996498249124559532e-01,2.0512236644957115650e+09
-9.2896448224112060377e-01,2.0261262182542679310e+09
-9.2796398199099550119e-01,2.0013187446416187286e+09
-9.2696348174087039862e-01,1.9767980897624065876e+09
-9.2596298149074540706e-01,1.9525611319015698433e+09
-9.2496248124062030449e-01,1.9286047812175347805e+09
-9.2396198099049531294e-01,1.9049259794381163120e+09
-9.2296148074037021036e-01,1.8815216995591003895e+09
-9.2196098049024510779e-01,1.8583889455455665588e+09
-9.2096048024012011624e-01,1.8355247520357787609e+09
-9.1995997998999501366e-01,1.8129261840477604866e+09
-9.1895947973986991109e-01,1.7905903366884975433e+09
-9.1795897948974491953e-01,1.7685143348656747341e+09
-9.1695847923961981696e-01,1.7466953330020310879e+09
-9.1595797898949471438e-01,1.7251305147522344589e+09
-9.1495747873936972283e-01,1.7038170927222962379e+09
-9.1395697848924462026e-01,1.6827523081914837360e+09
-9.1295647823911951768e-01,1.6619334308367218971e+09
-9.1195597798899452613e-01,1.6413577584594535828e+09
-9.1095547773886942355e-01,1.6210226167149448395e+09
-9.0995497748874432098e-01,1.6009253588440339565e+09
-9.0895447723861932943e-01,1.5810633654072463512e+09
-9.0795397698849422685e-01,1.5614340440213108063e+09
-9.0695347673836923530e-01,1.5420348290980682373e+09
-9.0595297648824413272e-01,1.5228631815856602192e+09
-9.0495247623811903015e-01,1.5039165887121114731e+09
-9.0395197598799403860e-01,1.4851925637311773300e+09
-9.0295147573786893602e-01,1.4666886456704661846e+09
-9.0195097548774383345e-01,1.4484023990818743706e+09
-9.0095047523761884189e-01,1.4303314137942411900e+09
-8.9994997498749373932e-01,1.4124733046682143211e+09
-8.9894947473736874777e-01,1.3948257113533751965e+09
-8.9794897448724364519e-01,1.3773862980475044250e+09
-8.9694847423711854262e-01,1.3601527532580666542e+09
-8.9594797398699355107e-01,1.3431227895658218861e+09
-8.9494747373686844849e-01,1.3262941433905766010e+09
-8.9394697348674334592e-01,1.3096645747590789795e+09
-8.9294647323661835436e-01,1.2932318670749888420e+09
-8.9194597298649325179e-01,1.2769938268909366131e+09
-8.9094547273636814921e-01,1.2609482836826734543e+09
-8.8994497248624315766e-01,1.2450930896252393723e+09
-8.8894447223611805509e-01,1.2294261193711788654e+09
-8.8794397198599295251e-01,1.2139452698307776451e+09
-8.8694347173586796096e-01,1.1986484599542930126e+09
-8.8594297148574285838e-01,1.1835336305161507130e+09
-8.8494247123561775581e-01,1.1685987439011366367e+09
-8.8394197098549276426e-01,1.1538417838925147057e+09
-8.8294147073536766168e-01,1.1392607554620778561e+09
-8.8194097048524267013e-01,1.1248536845621256828e+09
-8.8094047023511756755e-01,1.1106186179193420410e+09
-8.7993996998499246498e-01,1.0965536228305399418e+09
-8.7893946973486747343e-01,1.0826567869602837563e+09
-8.7793896948474237085e-01,1.0689262181403748989e+09
-8.7693846923461737930e-01,1.0553600441711542606e+09
-8.7593796898449227673e-01,1.0419564126246342659e+09
-8.7493746873436717415e-01,1.0287134906494358778e+09
-8.7393696848424218260e-01,1.0156294647775197029e+09
-8.7293646823411708002e-01,1.0027025407326771021e+09
-8.7193596798399197745e-01,9.8993094324080348015e+08
-8.7093546773386698590e-01,9.7731291584189057350e+08
-8.6993496748374188332e-01,9.6484672070376765728e+08
-8.6893446723361678075e-01,9.5253063843755757809e+08
-8.6793396698349178919e-01,9.4036296791481435299e+08
-8.6693346673336668662e-01,9.2834202608636462688e+08
-8.6593296648324158404e-01,9.1646614780282366276e+08
-8.6493246623311659249e-01,9.0473368563674974442e+08
-8.6393196598299148992e-01,8.9314300970645034313e+08
-8.6293146573286638734e-01,8.8169250750143384933e+08
-8.6193096548274139579e-01,8.7038058370945143700e+08
-8.6093046523261629321e-01,8.5920566004514598846e+08
-8.5992996498249119064e-01,8.4816617508030724525e+08
-8.5892946473236619909e-01,8.3726058407567656040e+08
-8.5792896448224109651e-01,8.2648735881432402134e+08
-8.5692846423211610496e-01,8.1584498743657898903e+08
-8.5592796398199100238e-01,8.0533197427647089958e+08
-8.5492746373186601083e-01,7.9494683969972538948e+08
-8.5392696348174090826e-01,7.8468811994323289394e+08
-8.5292646323161580568e-01,7.7455436695603895187e+08
-8.5192596298149081413e-01,7.6454414824179983139e+08
-8.5092546273136571156e-01,7.5465604670271348953e+08
-8.4992496248124060898e-01,7.4488866048490309715e+08
-8.4892446223111561743e-01,7.3524060282525360584e+08
-8.4792396198099051485e-01,7.2571050189966392517e+08
-8.4692346173086541228e-01,7.1629700067273032665e+08
-8.4592296148074042073e-01,7.0699875674883913994e+08
-8.4492246123061531815e-01,6.9781444222463464737e+08
-8.4392196098049021558e-01,6.8874274354289233685e+08
-8.4292146073036522402e-01,6.7978236134774494171e+08
-8.4192096048024012145e-01,6.7093201034128332138e+08
-8.4092046023011501887e-01,6.6219041914148116112e+08
-8.3991995997999002732e-01,6.5355633014148092270e+08
-8.3891945972986492475e-01,6.4502849937018382549e+08
-8.3791895947973982217e-01,6.3660569635415756702e+08
-8.3691845922961483062e-01,6.2828670398085010052e+08
-8.3591795897948972804e-01,6.2007031836308002472e+08
-8.3491745872936462547e-01,6.1195534870481610298e+08
-8.3391695847923963392e-01,6.0394061716822373867e+08
-8.3291645822911453134e-01,5.9602495874195206165e+08
-8.3191595797898953979e-01,5.8820722111068737507e+08
-8.3091545772886443721e-01,5.8048626452592253685e+08
-8.2991495747873944566e-01,5.7286096167795836926e+08
-8.2891445722861434309e-01,5.6533019756911158562e+08
-8.2791395697848924051e-01,5.5789286938813936710e+08
-8.2691345672836424896e-01,5.5054788638582825661e+08
-8.2591295647823914639e-01,5.4329416975178599358e+08
-8.2491245622811404381e-01,5.3613065249240046740e+08
-8.2391195597798905226e-01,5.2905627930994975567e+08
-8.2291145572786394968e-01,5.2207000648286610842e+08
-8.2191095547773884711e-01,5.1517080174714601040e+08
-8.2091045522761385556e-01,5.0835764417888081074e+08
-8.1990995497748875298e-01,5.0162952407790696621e+08
-8.1890945472736365041e-01,4.9498544285258042812e+08
-8.1790895447723865885e-01,4.8842441290563154221e+08
-8.1690845422711355628e-01,4.8194545752111923695e+08
-8.1590795397698845370e-01,4.7554761075247418880e+08
-8.1490745372686346215e-01,4.6922991731159508228e+08
-8.1390695347673835958e-01,4.6299143245902013779e+08
-8.1290645322661325700e-01,4.5683122189515149593e+08
-8.1190595297648826545e-01,4.5074836165251022577e+08
-8.1090545272636316287e-01,4.4474193798903816938e+08
-8.0990495247623817132e-01,4.3881104728241741657e+08
-8.0890445222611306875e-01,4.3295479592540603876e+08
-8.0790395197598807719e-01,4.2717230022218352556e+08
-8.0690345172586297462e-01,4.2146268628568696976e+08
-8.0590295147573787204e-01,4.1582508993594264984e+08
-8.0490245122561288049e-01,4.1025865659937769175e+08
-8.0390195097548777792e-01,4.0476254120909076929e+08
-8.0290145072536267534e-01,3.9933590810610324144e+08
-8.0190095047523768379e-01,3.9397793094155001640e+08
-8.0090045022511258122e-01,3.8868779257982134819e+08
-7.9989994997498747864e-01,3.8346468500264036655e+08
-7.9889944972486248709e-01,3.7830780921407246590e+08
-7.9789894947473738451e-01,3.7321637514644640684e+08
-7.9689844922461228194e-01,3.6818960156719475985e+08
-7.9589794897448729039e-01,3.6322671598659926653e+08
-7.9489744872436218781e-01,3.5832695456642198563e+08
-7.9389694847423708524e-01,3.5348956202943420410e+08
-7.9289644822411209368e-01,3.4871379156982165575e+08
-7.9189594797398699111e-01,3.4399890476445686817e+08
-7.9089544772386188853e-01,3.3934417148504352570e+08
-7.8989494747373689698e-01,3.3474886981111073494e+08
-7.8889444722361179441e-01,3.3021228594385516644e+08
-7.8789394697348669183e-01,3.2573371412083065510e+08
-7.8689344672336170028e-01,3.2131245653146356344e+08
-7.8589294647323659770e-01,3.1694782323339515924e+08
-7.8489244622311160615e-01,3.1263913206964808702e+08
-7.8389194597298650358e-01,3.0838570858659285307e+08
-7.8289144572286151202e-01,3.0418688595272982121e+08
-7.8189094547273640945e-01,3.0004200487825596333e+08
-7.8089044522261130687e-01,2.9595041353542971611e+08
-7.7988994497248631532e-01,2.9191146747971230745e+08
-7.7888944472236121275e-01,2.8792452957168078423e+08
-7.7788894447223611017e-01,2.8398896989972180128e+08
-7.7688844422211111862e-01,2.8010416570346796513e+08
-7.7588794397198601605e-01,2.7626950129800254107e+08
-7.7488744372186091347e-01,2.7248436799880301952e+08
-7.7388694347173592192e-01,2.6874816404742741585e+08
-7.7288644322161081934e-01,2.6506029453793397546e+08
-7.7188594297148571677e-01,2.6142017134402707219e+08
-7.7088544272136072522e-01,2.5782721304692170024e+08
-7.6988494247123562264e-01,2.5428084486392343044e+08
-7.6888444222111052007e-01,2.5078049857771527767e+08
-7.6788394197098552851e-01,2.4732561246634283662e+08
-7.6688344172086042594e-01,2.4391563123389366269e+08
-7.6588294147073532336e-01,2.4055000594186782837e+08
-7.6488244122061033181e-01,2.3722819394122549891e+08
-7.6388194097048522924e-01,2.3394965880510982871e+08
-7.6288144072036023768e-01,2.3071387026224398613e+08
-7.6188094047023513511e-01,2.2752030413098201156e+08
-7.6088044022011003253e-01,2.2436844225402462482e+08
-7.5987993996998504098e-01,2.2125777243378272653e+08
-7.5887943971985993841e-01,2.1818778836837971210e+08
-7.5787893946973494685e-01,2.1515798958830472827e+08
-7.5687843921960984428e-01,2.1216788139368537068e+08
-7.5587793896948474170e-01,2.0921697479219642282e+08
-7.5487743871935975015e-01,2.0630478643758764863e+08
-7.5387693846923464758e-01,2.0343083856882110238e+08
-7.5287643821910954500e-01,2.0059465894982880354e+08
-7.5187593796898455345e-01,1.9779578080986469984e+08
-7.5087543771885945088e-01,1.9503374278445902467e+08
-7.4987493746873434830e-01,1.9230808885696700215e+08
