1s: 2, -5.4719663878446826857e+03
2s: 2, -9.9309433464593757890e+02
3s: 2, -2.7159468811114004438e+02
4s: 2, -8.0668949886379081704e+01
5s: 2, -2.4358326519125515830e+01
6s: 2, -8.1240610059467499582e+00
7s: 1, -3.2026368730077781066e+00
2p: 6, -9.6773830074845216132e+02
3p: 6, -2.5846328962289527453e+02
4p: 6, -7.4167012026003320102e+01
5p: 6, -2.1491485259179206935e+01
6p: 6, -7.0327329327267387171e+00
3d: 10, -2.3368455173520791845e+02
4d: 10, -6.1862318405525563492e+01
5d: 10, -1.6240220579560482150e+01
6d: 10, -5.1627904062134968299e+00
4f: 14, -4.4459655250244040303e+01
5f: 14, -9.4404937399291846134e+00
-4.1191216537240019534e+04
