0.0000000000000000000e+00,6.6510165638124689735e+01,-nan
3.4482758620689654694e-02,2.4014745785625617458e+01,3.6655573208206990721e+00
6.8965517241379309388e-02,1.5884308453823528851e+01,2.6133855702687442957e+00
1.0344827586206896408e-01,1.2404024405870670122e+01,2.0568684193317872122e+00
1.3793103448275861878e-01,1.0509447719272591470e+01,1.7035484779326552918e+00
1.7241379310344828735e-01,9.3523015124796593511e+00,1.4382156769182199429e+00
2.0689655172413795592e-01,8.5937851042674857638e+00,1.2157010780249850601e+00
2.4137931034482762449e-01,8.0541975771362803727e+00,1.0411684408500971877e+00
2.7586206896551729306e-01,7.6644546178863750541e+00,8.9379126944344966521e-01
3.1034482758620696163e-01,7.3877683476891151670e+00,7.4745642756692587394e-01
3.4482758620689663021e-01,7.1789403217983043248e+00,6.6993617025969143253e-01
3.7931034482758629878e-01,7.0204062935629059083e+00,6.0638484754595689541e-01
4.1379310344827596735e-01,6.8990212912108175303e+00,5.5109005616142270334e-01
4.4827586206896563592e-01,6.8115592056489395745e+00,4.9654053208172244105e-01
4.8275862068965530449e-01,6.7494127591141257483e+00,4.4598305897072915149e-01
5.1724137931034497306e-01,6.7050917508169360914e+00,3.9468792172494404635e-01
5.5172413793103458612e-01,6.6762017473038159920e+00,3.5287741812451278722e-01
5.8620689655172419918e-01,6.6563053312035318498e+00,3.1722442108597714849e-01
6.2068965517241381225e-01,6.6463915151125805281e+00,2.9422615073745189695e-01
6.5517241379310342531e-01,6.6468144543573419725e+00,2.6365549913138969229e-01
6.8965517241379303837e-01,6.6520399652565895821e+00,2.4258246020683357780e-01
7.2413793103448265143e-01,6.6625580518130984586e+00,2.2682010737831667657e-01
7.5862068965517226449e-01,6.6768511588138403923e+00,2.1906499542880469855e-01
7.9310344827586187755e-01,6.6978737069954359384e+00,2.2638364683774214736e-01
8.2758620689655149061e-01,6.7215108439347011071e+00,2.2716159201962132785e-01
8.6206896551724110367e-01,6.7417818587543205666e+00,2.5065580650232965887e-01
8.9655172413793071673e-01,6.7686119655645349269e+00,2.7257817431172126632e-01
9.3103448275862032979e-01,6.7995636344485790303e+00,2.9897240675353303763e-01
9.6551724137930994285e-01,6.8311179463096172171e+00,4.0002270768878439577e-01
9.9999999999999955591e-01,6.8594983268694607048e+00,4.6948361112089004310e-01
