1s: 2, -5.5705314040567327538e+03
2s: 2, -1.0091421493254133566e+03
3s: 2, -2.7308487926270788648e+02
4s: 2, -7.7582202441324284337e+01
5s: 2, -1.9304642015593550752e+01
6s: 2, -3.3708906748168812051e+00
7s: 1, -4.4364481519259513220e-01
2p: 6, -9.8359416079614925366e+02
3p: 6, -2.5983769192596241737e+02
4p: 6, -7.0995918271425949797e+01
5p: 6, -1.6395542159377779257e+01
6p: 6, -2.3943640017861005376e+00
3d: 10, -2.3487220604854650219e+02
4d: 10, -5.8541319528235341352e+01
5d: 10, -1.1075081605921635486e+01
6d: 10, -8.5758800772362386855e-01
4f: 14, -4.0928042270747994280e+01
5f: 14, -4.2144634814975949766e+00
-4.0914581362798373448e+04
