1s: 2, -5.5748192006774743277e+03
2s: 2, -1.0137577921362278630e+03
3s: 2, -2.7825560887274889410e+02
4s: 2, -8.3196316943388282539e+01
5s: 2, -2.5371089221229006228e+01
6s: 2, -8.5376399248192615943e+00
7s: 2, -3.4057163330767887821e+00
2p: 6, -9.8812880448512453313e+02
3p: 6, -2.6495868338827233401e+02
4p: 6, -7.6595045710454954246e+01
5p: 6, -2.2444238948847683446e+01
6p: 6, -7.4127831030435560322e+00
3d: 10, -2.3986658514742720172e+02
4d: 10, -6.4099440930187768117e+01
5d: 10, -1.7075446339410024876e+01
6d: 10, -5.4785523275843939217e+00
4f: 14, -4.6420427992975596965e+01
5f: 14, -1.0096474349579267482e+01
-4.2087893852416877053e+04
