1s: 2, -3.0712178892605497822e+03
2s: 2, -5.2892729021454169924e+02
3s: 2, -1.3483798688015554035e+02
4s: 2, -3.7363487592343410881e+01
5s: 2, -1.1503897437099343648e+01
2p: 6, -5.1069349290906359329e+02
3p: 6, -1.2595564209488976815e+02
4p: 6, -3.3400772544535854536e+01
5p: 6, -9.9575638890603457298e+00
3d: 10, -1.0916704586882529782e+02
4d: 10, -2.6027247598427194930e+01
5d: 10, -7.2456746026520262305e+00
4f: 14, -1.5994021110919581119e+01
5f: 5, -4.0612477724083051456e+00
-2.1877344332140030019e+04
