1s: 2, -3.2258250211416107049e+03
2s: 2, -5.5883175607495138593e+02
3s: 2, -1.4395332110346060972e+02
4s: 2, -4.0568842925105940367e+01
5s: 2, -1.2743095629978141048e+01
2p: 6, -5.4007136285282729204e+02
3p: 6, -1.3476262408658433856e+02
4p: 6, -3.6430861826669143966e+01
5p: 6, -1.1104271734426681917e+01
3d: 10, -1.1738936420339103961e+02
4d: 10, -2.8719624858144239710e+01
5d: 10, -8.2153221584266269417e+00
4f: 14, -1.8192627264087846584e+01
5f: 7, -4.7787707823626845993e+00
-2.3191595226254972658e+04
