1s: 2, -3.4653609835273573481e+03
2s: 2, -6.0570816777610139070e+02
3s: 2, -1.5873912324841018062e+02
4s: 2, -4.6381106185516756568e+01
5s: 2, -1.5771743758701356697e+01
2p: 6, -5.8615010355839353906e+02
3p: 6, -1.4907011846125269017e+02
4p: 6, -4.1975788225098895623e+01
5p: 6, -1.4003909559362282877e+01
3d: 10, -1.3077983978794043196e+02
4d: 10, -3.3745870856907757229e+01
5d: 10, -1.0872329073218095274e+01
4f: 14, -2.2450592360380213108e+01
5f: 11, -7.1030444707278466154e+00
-2.5413888778442658804e+04
