1s: 2, -3.4574470527516905349e+03
2s: 2, -5.9723215651417751815e+02
3s: 2, -1.4906550888773367092e+02
4s: 2, -3.6878774508046497260e+01
5s: 2, -7.9192460132522066729e+00
6s: 2, -1.3110341441234838467e+00
2p: 6, -5.7781807564338600969e+02
3p: 6, -1.3949942299271282309e+02
4p: 6, -3.2483820000079951740e+01
5p: 6, -6.2595612533651978637e+00
6p: 6, -8.6023313919758803703e-01
3d: 10, -1.2148617793253288255e+02
4d: 10, -2.4259451759562026041e+01
5d: 10, -3.3819713848184078664e+00
4f: 14, -1.2870732651813604264e+01
5f: 2, -3.1716444101109064757e-01
-2.3723049886913053342e+04
