1s: 2, -3.7919605563211543995e+03
2s: 2, -6.6425295157507264321e+02
3s: 2, -1.7097665449293094753e+02
4s: 2, -4.5716559541617378670e+01
5s: 2, -1.1810525018547338050e+01
6s: 2, -3.0492333563445961353e+00
2p: 6, -6.4380850425616688426e+02
3p: 6, -1.6081033091308970029e+02
4p: 6, -4.0960326552856344051e+01
5p: 6, -9.9181411620081210145e+00
3d: 10, -1.4168135572248462495e+02
4d: 10, -3.2047458360209652994e+01
5d: 10, -6.5796577993973430765e+00
4f: 14, -1.9637523261129359753e+01
5f: 13, -2.5949787669737802709e+00
-2.6855681896701942605e+04
