1s: 2, -4.2214723427291910411e+03
2s: 2, -7.4288299571315678804e+02
3s: 2, -1.9104404427660190890e+02
4s: 2, -4.9829736554768921053e+01
5s: 2, -1.1568323061617192593e+01
6s: 2, -2.3955780529375654275e+00
2p: 6, -7.2105413893373065548e+02
3p: 6, -1.8002053690208265380e+02
4p: 6, -4.4587613368087119170e+01
5p: 6, -9.4753599072220282551e+00
6p: 6, -1.7609981269225398748e+00
3d: 10, -1.5922626928543192548e+02
4d: 10, -3.4709527010234936029e+01
5d: 10, -5.7691405795817276569e+00
4f: 14, -2.0834922390939787817e+01
5f: 11, -1.5027062416598098160e+00
-2.9870121981854368642e+04
