1s: 2, -3.3847482318406655395e+03
2s: 2, -5.9006778717385486743e+02
3s: 2, -1.5396048368440432341e+02
4s: 2, -4.4697798118161912839e+01
5s: 2, -1.5111112442461823946e+01
2p: 6, -5.7077441614365068290e+02
3p: 6, -1.4444837554808140112e+02
4p: 6, -4.0381812020982501110e+01
5p: 6, -1.3390004938023063019e+01
3d: 10, -1.2645641631605769817e+02
4d: 10, -3.2324099853927023673e+01
5d: 10, -1.0347721790190622215e+01
4f: 14, -2.1280525234443537386e+01
5f: 10, -6.7051301379683101445e+00
-2.4712583443647577951e+04
