1s: 2, -4.5895160596247160356e+03
2s: 2, -8.1661714320276701073e+02
3s: 2, -2.1499207093594921503e+02
4s: 2, -5.9270485346085933998e+01
5s: 2, -1.5767409268666499500e+01
6s: 2, -4.5446283435374148496e+00
2p: 6, -7.9371421211986887556e+02
3p: 6, -2.0333002438809279511e+02
4p: 6, -5.3647183162516625998e+01
5p: 6, -1.3435670775321300496e+01
6p: 6, -3.7588448586947160734e+00
3d: 10, -1.8132955492363586814e+02
4d: 10, -4.3031938989787576588e+01
5d: 10, -9.2399501047609327031e+00
6d: 2, -2.4855365083032889828e+00
4f: 14, -2.8085083965151302010e+01
5f: 14, -4.1390319141367797329e+00
-3.3358988468282106624e+04
