1s: 2, -4.9720433864230890322e+03
2s: 2, -8.9286215002400228968e+02
3s: 2, -2.3931404775591553857e+02
4s: 2, -6.8395987286521048532e+01
5s: 2, -1.9388574231717299767e+01
6s: 2, -6.0212416765157881215e+00
2p: 6, -8.6887349496693775563e+02
3p: 6, -2.2700374652420069310e+02
4p: 6, -6.2385482742996615002e+01
5p: 6, -1.6819942350521358776e+01
6p: 6, -5.0995917037854274767e+00
3d: 10, -2.0377818975720182948e+02
4d: 10, -5.1025264155963171220e+01
5d: 10, -1.2154738794490695497e+01
6d: 6, -3.5591350945462791877e+00
4f: 14, -3.4992986614405019452e+01
5f: 14, -6.2794262799809272835e+00
-3.6736123691254782898e+04
