1s: 2, -4.6833614954562199273e+03
2s: 2, -8.3499531845269586938e+02
3s: 2, -2.2053519539578826425e+02
4s: 2, -6.0988255149930601817e+01
5s: 2, -1.6011681103420958294e+01
6s: 2, -4.1263540636339808287e+00
2p: 6, -8.1182736041847590513e+02
3p: 6, -2.0871779976017202785e+02
4p: 6, -5.5270460006304730882e+01
5p: 6, -1.3616053944166905509e+01
6p: 6, -3.2995454318141295147e+00
3d: 10, -1.8642788169001454435e+02
4d: 10, -4.4475715221679031686e+01
5d: 10, -9.2917654879314444116e+00
6d: 2, -1.9482947754432655696e+00
4f: 14, -2.9272460144041975383e+01
5f: 14, -3.9626587217821116482e+00
-3.4066565261161747912e+04
