1s: 2, -6.3169209018873707464e+03
2s: 2, -1.1592434357263514357e+03
3s: 2, -3.2131470896789284097e+02
4s: 2, -9.5562274445572924719e+01
5s: 2, -2.6181687001812552040e+01
6s: 2, -5.7910895954739016744e+00
7s: 2, -9.7757890448820916607e-01
2p: 6, -1.1317774809035856833e+03
3p: 6, -3.0690336199260366357e+02
4p: 6, -8.8276386099678575192e+01
5p: 6, -2.2850056651975798161e+01
6p: 6, -4.5327366153188748399e+00
7p: 6, -6.4679122878288120013e-01
3d: 10, -2.7973781730010216506e+02
4d: 10, -7.4479338497634003602e+01
5d: 10, -1.6702336173722645896e+01
6d: 10, -2.3973457405571072520e+00
4f: 14, -5.4925793607583514699e+01
5f: 14, -8.5768453942251028366e+00
-4.7221549828771108878e+04
