1s: 2, -5.0700859485931114250e+03
2s: 2, -9.1246440312720437760e+02
3s: 2, -2.4559816738780546075e+02
4s: 2, -7.0768651456792497356e+01
5s: 2, -2.0338588508141111078e+01
6s: 2, -6.4158450561654420952e+00
2p: 6, -8.8820285096398674796e+02
3p: 6, -2.3312454641610685258e+02
4p: 6, -6.4660514320175536795e+01
5p: 6, -1.7710566330030012239e+01
6p: 6, -5.4603867490304525134e+00
3d: 10, -2.0959018096179840995e+02
4d: 10, -5.3112585909188048561e+01
5d: 10, -1.2928306760241218498e+01
6d: 7, -3.8540799132929048909e+00
4f: 14, -3.6807455613723952581e+01
5f: 14, -6.8649938746174070658e+00
-3.7608303475345419429e+04
