0.0000000000000000000e+00,1.6457134585129192601e+03,1.0064075748257595322e+01
3.4482758620689654694e-02,3.7065021610290114218e+00,5.0230868331468583321e+00
6.8965517241379309388e-02,1.7873782967438658353e+00,2.3394036752034810256e+00
1.0344827586206896408e-01,1.2689840936375671454e+00,1.5334473508333363867e+00
1.3793103448275861878e-01,9.7982879289347046825e-01,9.9479378097506554468e-01
1.7241379310344828735e-01,8.0851843781072119111e-01,7.4233138751428862090e-01
2.0689655172413795592e-01,7.0890543175196663039e-01,5.7571038243586025729e-01
2.4137931034482762449e-01,6.5039494638958816886e-01,4.4051194964243339802e-01
2.7586206896551729306e-01,5.9353523779918737624e-01,3.1075660357692586055e-01
3.1034482758620696163e-01,5.5720088833931713523e-01,2.0954341899578818320e-01
3.4482758620689663021e-01,5.3631101077962228807e-01,1.4365274487844328921e-01
3.7931034482758629878e-01,5.1875377450084936282e-01,7.6629701233341049327e-02
4.1379310344827596735e-01,5.1057233749380226406e-01,3.2350510900997463126e-02
4.4827586206896563592e-01,5.0245496611403872578e-01,4.5338235029118139491e-03
4.8275862068965530449e-01,5.0014341069412582286e-01,0.0000000000000000000e+00
5.1724137931034497306e-01,5.0051731162360080241e-01,0.0000000000000000000e+00
5.5172413793103458612e-01,5.0246959416164971302e-01,3.7712361663282535466e-03
5.8620689655172419918e-01,5.0665642637653884872e-01,1.5570627618835550590e-02
6.2068965517241381225e-01,5.1189937603225899032e-01,4.3515003798179262284e-02
6.5517241379310342531e-01,5.1977437364109735363e-01,7.0328593837152120205e-02
6.8965517241379303837e-01,5.2848092315049000067e-01,1.0059600168771895556e-01
7.2413793103448265143e-01,5.3659513553690962873e-01,1.3154171286030230670e-01
7.5862068965517226449e-01,5.4494985314930388665e-01,1.6357906684876005743e-01
7.9310344827586187755e-01,5.5688063041471957959e-01,1.9724096937502613724e-01
8.2758620689655149061e-01,5.6254168169747365003e-01,2.3226613088342337732e-01
8.6206896551724110367e-01,5.7595310616509232116e-01,2.6484334992595148783e-01
8.9655172413793071673e-01,5.8583849849731195469e-01,2.9751844013812356327e-01
9.3103448275862032979e-01,6.0118705799336880080e-01,3.3120134862849415214e-01
9.6551724137930994285e-01,6.1141586409391579515e-01,3.6249229876876926104e-01
9.9999999999999955591e-01,6.2508066668552397793e-01,3.9187894956365171284e-01
