1s: 2, -5.9911707375166579368e+03
2s: 2, -1.0935348598042671711e+03
3s: 2, -3.0008674756987483079e+02
4s: 2, -8.7585761265317358948e+01
5s: 2, -2.3099295575140217807e+01
6s: 2, -4.7056090258377141211e+00
7s: 2, -7.5244897951188494112e-01
2p: 6, -1.0668931974756621912e+03
3p: 6, -2.8617614972771139037e+02
4p: 6, -8.0601188966026029448e+01
5p: 6, -1.9950685555513473446e+01
6p: 6, -3.5700019299334915246e+00
7p: 3, -4.8842161289484370412e-01
3d: 10, -2.5995664004179849371e+02
4d: 10, -6.7381824644863385743e+01
5d: 10, -1.4160713662531106749e+01
6d: 10, -1.6905570360742236957e+00
4f: 14, -4.8661564291030813934e+01
5f: 14, -6.5780804381201285480e+00
-4.4451376066978016752e+04
