1s: 2, -5.2690715613462525653e+03
2s: 2, -9.5232523276809820345e+02
3s: 2, -2.5841674235193551112e+02
4s: 2, -7.5627848140784607267e+01
5s: 2, -2.2294478541305480235e+01
6s: 2, -7.2361617259972028648e+00
2p: 6, -9.2751624636700887550e+02
3p: 6, -2.4561509319785156436e+02
4p: 6, -6.9323490134843822830e+01
5p: 6, -1.9547338256138459656e+01
6p: 6, -6.2130548073356060002e+00
3d: 10, -2.2146035000577074925e+02
4d: 10, -5.7398480497111563636e+01
5d: 10, -1.4530907121040801400e+01
6d: 9, -4.4754453491890036076e+00
4f: 14, -4.0545946275537794179e+01
5f: 14, -8.0958242826552950788e+00
-3.9388061930576717714e+04
