0.0000000000000000000e+00,4.8150542601077922882e+03,1.4832011705167381876e+01
1.0000000000000000000e+00,6.2337705454026670626e-01,3.9030173512866228602e-01
6.1803398874989490253e-01,5.1112304632629812495e-01,3.9204591567825318454e-02
3.8196601125010520850e-01,5.1810411827747138158e-01,6.9588472864085440528e-02
7.6393202250021030597e-01,5.4569399606680357717e-01,1.7485168318066346416e-01
5.2786404500042061194e-01,5.0073397843593270284e-01,0.0000000000000000000e+00
4.7213595499957944357e-01,5.0103097686790531995e-01,0.0000000000000000000e+00
5.6230589874905367864e-01,5.0320551112434230845e-01,5.0332229568471661268e-03
5.0657780874821245476e-01,5.0011105347353690398e-01,0.0000000000000000000e+00
4.9342219125178760075e-01,5.0008889202786577233e-01,0.0000000000000000000e+00
4.8529157249600424207e-01,5.0010032387865177572e-01,0.0000000000000000000e+00
4.9844718999242909607e-01,5.0000621637960518395e-01,0.0000000000000000000e+00
5.0155281000757090393e-01,5.0002029975830064590e-01,0.0000000000000000000e+00
4.9652781126692946412e-01,5.0000984642774970457e-01,0.0000000000000000000e+00
4.9534156997728723271e-01,5.0002437073279537572e-01,0.0000000000000000000e+00
4.9726094870278686466e-01,4.9999003308432488080e-01,0.0000000000000000000e+00
4.9771405255657169553e-01,4.9999958127474475322e-01,0.0000000000000000000e+00
4.9698091512071429499e-01,4.9999257273266439761e-01,0.0000000000000000000e+00
4.9680784484900203379e-01,4.9998919429423271943e-01,0.0000000000000000000e+00
4.9670088153864166980e-01,5.0000707542966316144e-01,0.0000000000000000000e+00
4.9687395181035393099e-01,5.0001187408127378831e-01,0.0000000000000000000e+00
4.9676698849999356700e-01,5.0001139441611353043e-01,0.0000000000000000000e+00
4.9674173788765013660e-01,5.0000914445776756256e-01,0.0000000000000000000e+00
4.9672613215098515571e-01,5.0000382071526328076e-01,0.0000000000000000000e+00
4.9671648727530670620e-01,4.9999902154143077704e-01,0.0000000000000000000e+00
4.9671052641432011931e-01,4.9998902837160108525e-01,0.0000000000000000000e+00
4.9670684239962820117e-01,5.0000568651165888667e-01,0.0000000000000000000e+00
4.9671280326061478805e-01,4.9998812379956480978e-01,0.0000000000000000000e+00
4.9671421042901203746e-01,5.0001666821354906478e-01,0.0000000000000000000e+00
4.9671193358271736873e-01,4.9999982605830112226e-01,0.0000000000000000000e+00
