1s: 2, -2.7735914150128933215e+03
2s: 2, -4.7172068516617423484e+02
3s: 2, -1.1758588564838387924e+02
4s: 2, -3.1412606017930627900e+01
5s: 2, -9.2986336147928945195e+00
6s: 1, -2.9621368579614872907e+00
2p: 6, -4.5453601687574803236e+02
3p: 6, -1.0931316946145265945e+02
4p: 6, -2.7795546133208542727e+01
5p: 6, -7.9352625608012044012e+00
3d: 10, -9.3679746296616400514e+01
4d: 10, -2.1089125648377752498e+01
5d: 10, -5.5742495569677208422e+00
4f: 14, -1.2038193642977320863e+01
-1.9384790967387081764e+04
