1s: 2, -3.2989980672077786039e+03
2s: 2, -5.6791719902513170837e+02
3s: 2, -1.4126564091164479464e+02
4s: 2, -3.4993637058652829808e+01
5s: 2, -8.0160126108875484618e+00
6s: 2, -1.6558372752263277317e+00
2p: 6, -5.4904281081400097264e+02
3p: 6, -1.3201014550264943637e+02
4p: 6, -3.0780640939758146857e+01
5p: 6, -6.4456808677096866234e+00
6p: 6, -1.1840157311632004689e+00
3d: 10, -1.1458701241957410843e+02
4d: 10, -2.2912075872370060381e+01
5d: 10, -3.7390893690287207995e+00
4f: 14, -1.2050882605065019959e+01
-2.2714568917569202313e+04
