1s: 2, -4.4038639422963487959e+03
2s: 2, -7.7959349904272596632e+02
3s: 2, -2.0306548524616593454e+02
4s: 2, -5.4578501285487696748e+01
5s: 2, -1.3586977188219989898e+01
6s: 2, -3.2436921683862749433e+00
2p: 6, -7.5723535820473455260e+02
3p: 6, -1.9173025434617298401e+02
4p: 6, -4.9148419348754252667e+01
5p: 6, -1.1367771239397740146e+01
6p: 5, -2.5187359708313756812e+00
3d: 10, -1.7035136072871137003e+02
4d: 10, -3.8908551893142131917e+01
5d: 10, -7.3975242469912956267e+00
4f: 14, -2.4513044516961922881e+01
5f: 14, -2.6552239210487855736e+00
-3.1636713661288056755e+04
