1s: 2, -4.4040100124887258062e+03
2s: 2, -7.7976632670100195810e+02
3s: 2, -2.0329640099514404028e+02
4s: 2, -5.4908651376375104292e+01
5s: 2, -1.4053160283231900252e+01
6s: 2, -3.8621222835999029499e+00
2p: 6, -7.5740239547707051315e+02
3p: 6, -1.9195513603295538019e+02
4p: 6, -4.9476856773874906992e+01
5p: 6, -1.1839997403839429779e+01
6p: 6, -3.1456807962176243088e+00
3d: 10, -1.7056030569253218232e+02
4d: 10, -3.9230333053624356410e+01
5d: 10, -7.8813662896693319482e+00
4f: 14, -2.4822334432245462210e+01
5f: 14, -3.1897903048890272615e+00
-3.1731116319889450097e+04
