1s: 2, -5.3693683012276269437e+03
2s: 2, -9.7191807077132591530e+02
3s: 2, -2.6422894282750615957e+02
4s: 2, -7.7306970627821470998e+01
5s: 2, -2.2379503777141732002e+01
6s: 2, -6.6005452531647170744e+00
2p: 6, -9.4684059332394110697e+02
3p: 6, -2.5126838563842341046e+02
4p: 6, -7.0906053705660795572e+01
5p: 6, -1.9569111151784252201e+01
6p: 6, -5.5360587705929988900e+00
3d: 10, -2.2681674236233541819e+02
4d: 10, -5.8797761662028619867e+01
5d: 10, -1.4427865946314405221e+01
6d: 9, -3.7178957700593620039e+00
4f: 14, -4.1685764155472995185e+01
5f: 14, -7.7941172920071437602e+00
-4.0111887510117405327e+04
