1s: 2, -4.8749664958921639482e+03
2s: 2, -8.7347759515194582036e+02
3s: 2, -2.3311248493909752710e+02
4s: 2, -6.6060657535831367682e+01
5s: 2, -1.8456890129093107333e+01
6s: 2, -5.6369658854688307059e+00
2p: 6, -8.4976127063544458906e+02
3p: 6, -2.2096502059143361407e+02
4p: 6, -6.0147459333263462611e+01
5p: 6, -1.5947556452177130026e+01
6p: 6, -4.7491455225146532726e+00
3d: 10, -1.9804730516983289590e+02
4d: 10, -4.8974379737920408218e+01
5d: 10, -1.1399456212174689185e+01
6d: 5, -3.2747778480232141440e+00
4f: 14, -3.3214372597385306563e+01
5f: 14, -5.7139435164414598134e+00
-3.5875437869146968296e+04
