1s: 2, -4.7784661952576989279e+03
2s: 2, -8.5390316129903874298e+02
3s: 2, -2.2652884281126662813e+02
4s: 2, -6.3204875583726938260e+01
5s: 2, -1.6861332899453685741e+01
6s: 2, -4.4420635994444088723e+00
2p: 6, -8.3046420301765715521e+02
3p: 6, -2.1454971478334590529e+02
4p: 6, -5.7390512439328340122e+01
5p: 6, -1.4406658229280299821e+01
6p: 6, -3.5813682773572601548e+00
3d: 10, -1.9195421746539031460e+02
4d: 10, -4.6409961022954483667e+01
5d: 10, -9.9653384386097005887e+00
6d: 3, -2.1628542146553275671e+00
4f: 14, -3.0936156670950783365e+01
5f: 14, -4.4442425019839237876e+00
-3.4895260089574599988e+04
