1s: 2, -4.0433097106808222634e+03
2s: 2, -7.0739579404710252675e+02
3s: 2, -1.7966493989258086117e+02
4s: 2, -4.5476575006373835208e+01
5s: 2, -9.7918115400821470473e+00
6s: 2, -1.6936758781514271721e+00
2p: 6, -6.8609805270366564400e+02
3p: 6, -1.6895519710443443273e+02
4p: 6, -4.0422446482959536240e+01
5p: 6, -7.8227020452496027758e+00
6p: 6, -1.1555349000301158302e+00
3d: 10, -1.4875196525730220287e+02
4d: 10, -3.0908319538105548219e+01
5d: 10, -4.3802874768401558470e+00
4f: 14, -1.7562429554940489851e+01
5f: 9, -6.1311338062502274138e-01
-2.8218702209444225446e+04
