1s: 2, -2.9211382045252844364e+03
2s: 2, -5.0056309781380440427e+02
3s: 2, -1.2679321759919427848e+02
4s: 2, -3.5208830287741328391e+01
5s: 2, -1.1448279468962715200e+01
2p: 6, -4.8285094099514645904e+02
3p: 6, -1.1820939017381186886e+02
4p: 6, -3.1419847861645276765e+01
5p: 6, -1.0002600824199749496e+01
3d: 10, -1.0197994841450004344e+02
4d: 10, -2.4379006414960272764e+01
5d: 10, -7.4864090713162525503e+00
4f: 14, -1.4828251621821292972e+01
5f: 4, -4.5842365459065836930e+00
-2.0759410534068691049e+04
