1s: 2, -4.1321613746461080154e+03
2s: 2, -7.2530021270484155593e+02
3s: 2, -1.8561864027776141484e+02
4s: 2, -4.8005774211343215541e+01
5s: 2, -1.1132848111358518040e+01
6s: 2, -2.5970620945976388150e+00
2p: 6, -7.0373381074264409563e+02
3p: 6, -1.7474824930723406169e+02
4p: 6, -4.2856889545344984072e+01
5p: 6, -9.1060184110534976298e+00
6p: 6, -2.0096116882411201310e+00
3d: 10, -1.5423940659691427868e+02
4d: 10, -3.3156917013654386039e+01
5d: 10, -5.5392261349559621664e+00
4f: 14, -1.9538943181853625219e+01
5f: 11, -1.5602576795388312103e+00
-2.9157083207800598757e+04
