1s: 2, -4.1319015107488876311e+03
2s: 2, -7.2502377223219707503e+02
3s: 2, -1.8530725882580267694e+02
4s: 2, -4.7629781197025927497e+01
5s: 2, -1.0666435243538385791e+01
6s: 2, -2.0320190389482526427e+00
2p: 6, -7.0346068753733675294e+02
3p: 6, -1.7444078950210968060e+02
4p: 6, -4.2481785821440873008e+01
5p: 6, -8.6352073385442249531e+00
6p: 6, -1.4432064883072397432e+00
3d: 10, -1.5394225305442253671e+02
4d: 10, -3.2785779937686626795e+01
5d: 10, -5.0595492272365794051e+00
4f: 14, -1.9175385945211072425e+01
5f: 10, -1.0342378436440611278e+00
-2.9039395810419599002e+04
