1s: 2, -6.4269975788410256428e+03
2s: 2, -1.1811434464560084052e+03
3s: 2, -3.2813136201619931853e+02
4s: 2, -9.7900524952905229270e+01
5s: 2, -2.6888157331495936120e+01
6s: 2, -5.8699872998909876642e+00
7s: 2, -8.7041462354718845962e-01
2p: 6, -1.1534011176627127497e+03
3p: 6, -3.1355013163854243885e+02
4p: 6, -9.0512516297840164725e+01
5p: 6, -2.3495435494379698582e+01
6p: 6, -4.5769022026138781456e+00
7p: 6, -5.2758539186602992910e-01
3d: 10, -2.8606189805305797336e+02
4d: 10, -7.6518555618857703848e+01
5d: 10, -1.7227855110824613405e+01
6d: 10, -2.3735983839024190623e+00
4f: 14, -5.6679221835725265066e+01
5f: 14, -8.9233292997084525666e+00
6f: 2, -1.4130886910203777074e-01
-4.8202273268493045180e+04
