1s: 2, -6.4273822695309727351e+03
2s: 2, -1.1815195487791795586e+03
3s: 2, -3.2848560068019656910e+02
4s: 2, -9.8222260755584471781e+01
5s: 2, -2.7167464003766038871e+01
6s: 2, -6.0895317064103116067e+00
7s: 2, -1.0225691977988602410e+00
2p: 6, -1.1537795631442379545e+03
3p: 6, -3.1390687085622033692e+02
4p: 6, -9.0835473370190854325e+01
5p: 6, -2.3774316956641456500e+01
6p: 6, -4.7920171959587261057e+00
7p: 6, -6.7632555261691285065e-01
3d: 10, -2.8642503348227796778e+02
4d: 10, -7.6845016645421736712e+01
5d: 10, -1.7506519375867515720e+01
6d: 10, -2.5782862777839410384e+00
4f: 14, -5.7012337462647110442e+01
5f: 14, -9.2000553607513193555e+00
6f: 1, -3.0486507522963329775e-01
-4.8165563979442493292e+04
