1s: 2, -4.3120181623383195983e+03
2s: 2, -7.6096849033981857247e+02
3s: 2, -1.9686864093330015635e+02
4s: 2, -5.2066763872267252111e+01
5s: 2, -1.2483208124340702483e+01
6s: 2, -2.7634549146452971335e+00
2p: 6, -7.3887361586491829257e+02
3p: 6, -1.8568796714241187829e+02
4p: 6, -4.6730314261833015621e+01
5p: 6, -1.0328598019096546068e+01
6p: 6, -2.0858404247930151243e+00
3d: 10, -1.6459793930881374990e+02
4d: 10, -3.6670065676515221753e+01
5d: 10, -6.4933644173380002940e+00
4f: 14, -2.2531858583282264874e+01
5f: 12, -1.9960819756615517662e+00
-3.0713197873977860581e+04
