1s: 2, -5.1690951014578004106e+03
2s: 2, -9.3228521003088917496e+02
3s: 2, -2.5196555295383012663e+02
4s: 2, -7.3179149518437199617e+01
5s: 2, -2.1307170210348200357e+01
6s: 2, -6.8208162834042100897e+00
2p: 6, -9.0775020966665010747e+02
3p: 6, -2.3932814487610070842e+02
4p: 6, -6.6973059411348558001e+01
5p: 6, -1.8619649369804189831e+01
6p: 6, -5.8315454439666147834e+00
3d: 10, -2.1548404015636069175e+02
4d: 10, -5.5236863434672130779e+01
5d: 10, -1.3720327976327055808e+01
6d: 8, -4.1595425628538951202e+00
4f: 14, -3.8658310748496539588e+01
5f: 14, -7.4705076310201468104e+00
-3.8492214606079825899e+04
