1s: 2, -5.1685294387903113602e+03
2s: 2, -9.3170097034167213224e+02
3s: 2, -2.5132658580637200885e+02
4s: 2, -7.2455537343274016848e+01
5s: 2, -2.0470430329907131295e+01
6s: 2, -5.8454811666308081897e+00
2p: 6, -9.0717169952253061638e+02
3p: 6, -2.3869483530425773665e+02
4p: 6, -6.6251356377306635181e+01
5p: 6, -1.7779171455501895593e+01
6p: 6, -4.8486682395280844560e+00
3d: 10, -2.1486508593548734325e+02
4d: 10, -5.4521013059498756093e+01
5d: 10, -1.2871563405410666903e+01
6d: 7, -3.1620649899219368528e+00
4f: 14, -3.7956923541066721839e+01
5f: 14, -6.6039984928603647774e+00
-3.8326385313040038454e+04
