0.0000000000000000000e+00,6.6508615248071819792e+01,-nan
1.0000000000000000000e+00,6.8648605314604314032e+00,4.6843943044965802303e-01
6.1803398874989490253e-01,6.6456855022161480662e+00,2.9802614538549015988e-01
3.8196601125010520850e-01,7.0064252278637146887e+00,6.0598235214493756384e-01
7.6393202250021030597e-01,6.6802860741743401718e+00,2.1685338108705817795e-01
8.5410196624968448553e-01,6.7413507556534115750e+00,2.4227245911255460009e-01
7.0820393249936908209e-01,6.6579685806749928645e+00,2.3562022173168603589e-01
6.7376207875073612641e-01,6.6474406395630225575e+00,2.5525586292102192543e-01
6.5247584249852796923e-01,6.6463151386409506927e+00,2.6051929977557430895e-01
6.3932022500210305971e-01,6.6459185304529935223e+00,2.6840330350674401760e-01
6.3118960624631970102e-01,6.6463715291929714724e+00,2.8223094365351852897e-01
6.4434522374274461054e-01,6.6455155466523061492e+00,2.6816951521171994433e-01
6.4745084375788641839e-01,6.6457674528306558415e+00,2.6869204801531931803e-01
6.4242584501724497859e-01,6.6450647221543786003e+00,2.7373740458086226468e-01
6.4123960372760269166e-01,6.6441512173037686750e+00,2.7932393580055236981e-01
6.4050646629174523561e-01,6.6459844383370647591e+00,2.7668017035318354102e-01
6.4169270758138752253e-01,6.6464788030679669006e+00,2.6952715798020965288e-01
6.4095957014553006648e-01,6.6458208156412386103e+00,2.6686107496848121556e-01
6.4078649987381786080e-01,6.6451221509043172375e+00,2.7586485217705186690e-01
6.4067953656345755231e-01,6.6455063284912450072e+00,2.7835803283620980109e-01
6.4085260683516975799e-01,6.6463046132536174326e+00,2.7152670218599128660e-01
6.4074564352480944951e-01,6.6454031560623745278e+00,2.7622731178827664156e-01
6.4072039291246596360e-01,6.6448238411589803931e+00,2.8091650598235290426e-01
6.4070478717580092720e-01,6.6460346714008267099e+00,2.6956405134545996516e-01
6.4073003778814441311e-01,6.6453901464059086379e+00,2.7627819112063278784e-01
6.4073599864913099999e-01,6.6443974249346835492e+00,2.7193401977522252411e-01
6.4073968266382286263e-01,6.6474616804968205130e+00,2.7055868125048215811e-01
6.4073372180283638677e-01,6.6451904154256773438e+00,2.7687828252380747296e-01
6.4073231463443913736e-01,6.6449300029999687212e+00,2.7605157529386104009e-01
6.4073144495654166253e-01,6.6474465218175904369e+00,2.7209511204723985101e-01
