1s: 2, -3.9558503787326567362e+03
2s: 2, -6.9016932808028923318e+02
3s: 2, -1.7432306580757773418e+02
4s: 2, -4.3643401838755593758e+01
5s: 2, -9.3114928767104103713e+00
6s: 2, -1.8435499505769226136e+00
2p: 6, -6.6913303312238485887e+02
3p: 6, -1.6376568970374040646e+02
4p: 6, -3.8682043696633584773e+01
5p: 6, -7.4099413322414582339e+00
6p: 6, -1.3575972982266473199e+00
3d: 10, -1.4384688991280376058e+02
4d: 10, -2.9345919263370461749e+01
5d: 10, -4.1152674919654383956e+00
4f: 14, -1.6257490916365501477e+01
5f: 9, -6.8699150385074270186e-01
-2.7501735621832875040e+04
