1s: 2, -3.9556105368799690041e+03
2s: 2, -6.8991436596442804330e+02
3s: 2, -1.7403597336556572373e+02
4s: 2, -4.3293654239238023251e+01
5s: 2, -8.8756291199993047059e+00
6s: 2, -1.3287802457803332690e+00
2p: 6, -6.6888107504876711573e+02
3p: 6, -1.6348237147543474634e+02
4p: 6, -3.8333028628151723183e+01
5p: 6, -6.9697051666873814924e+00
6p: 6, -8.5366844632682092886e-01
3d: 10, -1.4357336116151580541e+02
4d: 10, -2.9000401448328155141e+01
5d: 10, -3.6658585145105750946e+00
4f: 14, -1.5918941520330642803e+01
5f: 8, -1.9395484719884939495e-01
-2.7385343607040267671e+04
