1s: 2, -3.6294535586677279753e+03
2s: 2, -6.3760856544996738648e+02
3s: 2, -1.6851061649440873680e+02
4s: 2, -4.9833232275955658963e+01
5s: 2, -1.7133783696738262847e+01
2p: 6, -6.1752022977145645655e+02
3p: 6, -1.5852602865556644929e+02
4p: 6, -4.5247949245688438680e+01
5p: 6, -1.5271731603992202864e+01
3d: 10, -1.3963536665150871841e+02
4d: 10, -3.6671193903083022292e+01
5d: 10, -1.1960014394709695296e+01
4f: 14, -2.4869529503743308396e+01
5f: 13, -7.9345051311946663830e+00
-2.6853739437598942459e+04
