0.0000000000000000000e+00,6.4939151291471084448e+00,1.8236685477965073332e+00
3.4482758620689654694e-02,5.1784947358019222108e+00,1.2230525563341729800e+00
6.8965517241379309388e-02,4.5944160451901181474e+00,8.9711878316704030123e-01
1.0344827586206896408e-01,4.2807650438430000506e+00,6.8060346996862519653e-01
1.3793103448275861878e-01,4.0948866925473232925e+00,5.1445105587304307271e-01
1.7241379310344828735e-01,3.9669348710957978987e+00,3.9730690627999126763e-01
2.0689655172413795592e-01,3.8872153111192941921e+00,3.2335798875068616498e-01
2.4137931034482762449e-01,3.8267284003112700397e+00,2.6836899348968512591e-01
2.7586206896551729306e-01,3.7888481902851101069e+00,2.1688444183737823345e-01
3.1034482758620696163e-01,3.7607260799994408629e+00,1.7641633207337187317e-01
3.4482758620689663021e-01,3.7434812512342681146e+00,1.3723732485491449418e-01
3.7931034482758629878e-01,3.7323603308903212650e+00,1.0541544795079450803e-01
4.1379310344827596735e-01,3.7260368908296026547e+00,7.8080976485241843088e-02
4.4827586206896563592e-01,3.7232617305738719971e+00,5.5599010782566987698e-02
4.8275862068965530449e-01,3.7237152544259695119e+00,3.6379557751877941718e-02
5.1724137931034497306e-01,3.7260215250682890975e+00,2.1969043877440114221e-02
5.5172413793103458612e-01,3.7301099237378059215e+00,1.0445626410661597999e-02
5.8620689655172419918e-01,3.7360624075521755572e+00,1.5811388300841896972e-03
6.2068965517241381225e-01,3.7430181461715750224e+00,0.0000000000000000000e+00
6.5517241379310342531e-01,3.7486160979846112618e+00,0.0000000000000000000e+00
6.8965517241379303837e-01,3.7577556091522308357e+00,0.0000000000000000000e+00
7.2413793103448265143e-01,3.7669282860488095821e+00,2.1473497877875207668e-03
7.5862068965517226449e-01,3.7754376253320485191e+00,1.4433756729740644924e-03
7.9310344827586187755e-01,3.7822508036334760995e+00,1.3743685418725534991e-03
8.2758620689655149061e-01,3.7950905186953560744e+00,1.0450252522201450289e-01
8.6206896551724110367e-01,3.8022470649255422082e+00,1.5494900594855212650e-01
8.9655172413793071673e-01,3.8080521511539346946e+00,1.9289540919599121316e-01
9.3103448275862032979e-01,3.8192554301398566885e+00,2.3157480192993556978e-01
9.6551724137930994285e-01,3.8292887908055397439e+00,2.6675035145243952694e-01
9.9999999999999955591e-01,3.8377497212214062294e+00,3.0128078450361067686e-01
