1s: 2, -5.8894015351181960796e+03
2s: 2, -1.0772683170013569907e+03
3s: 2, -2.9891992653764037868e+02
4s: 2, -9.1154025101894859517e+01
5s: 2, -2.8631166264566644486e+01
6s: 2, -9.9095030652268114579e+00
2p: 6, -1.0508211060172727684e+03
3p: 6, -2.8512604285364710677e+02
4p: 6, -8.4253769174522190610e+01
5p: 6, -2.5522477707428102178e+01
6p: 6, -8.6803769403213681954e+00
3d: 10, -2.5909390861147113583e+02
4d: 10, -7.1184429246654701728e+01
5d: 10, -1.9798305541754814385e+01
6d: 10, -6.5448072868943674152e+00
4f: 14, -5.2677611894696177330e+01
5f: 14, -1.2281116832770823777e+01
6f: 5, -4.0860170340260193456e+00
-4.4937806073511812428e+04
